dbh,n,rel_freq,time
42.5,5.518059744912076,0.010536641285471429,24
47.5,8.58748501271529,0.016397656659439597,24
52.5,6.568727225046705,0.012542872979264943,24
57.5,6.018019648025706,0.011491306222016313,24
62.5,4.060036562365498,0.0077525708022622075,24
67.5,5.514050908484019,0.010528986480455315,24
72.5,3.1999851998457216,0.006110317344911099,24
77.5,4.5702295107695114,0.008726775564845071,24
82.5,1.8668964696272528,0.003564807074753556,24
87.5,1.0038978042461864,0.0019169257926878473,24
92.5,0.4305051422952706,8.220422513726114e-4,24
97.5,0.5052916300119108,9.648457784270487e-4,24
2.5,213.85676502352942,0.40598962816463113,25
7.5,40.95107016497098,0.07774226710757107,25
12.5,51.183457849156945,0.09716762066457425,25
17.5,80.15844269807285,0.1521742664613201,25
22.5,40.910217192431126,0.07766471107080483,25
27.5,24.170629842252474,0.045885969616539124,25
32.5,15.54730798683456,0.02951529631452849,25
37.5,12.936672443166009,0.0245592176348068,25
42.5,5.2905861130031555,0.010043746282960881,25
47.5,8.723851747094395,0.01656152110304548,25
52.5,6.1466174916990965,0.011668852045202183,25
57.5,6.187049259473149,0.011745608459070222,25
62.5,3.97911173182508,0.007554019122338468,25
67.5,5.375048347505607,0.010204090947184299,25
72.5,3.1368703415695833,0.005955092528564035,25
77.5,4.3213446427216855,0.008203720394240365,25
82.5,1.9784377196815333,0.0037559026672455845,25
87.5,0.9804065956268255,0.0018612219686615632,25
92.5,0.4216948749787102,8.005533305093277e-4,25
97.5,0.4986751559959226,9.466941162017899e-4,25
2.5,217.2121770767977,0.40997321747208504,26
7.5,45.9237805686775,0.08667801378173223,26
12.5,46.9481672802867,0.08861147405889518,26
17.5,75.84967411753271,0.14316110339973978,26
22.5,42.40937534132147,0.08004481283531177,26
27.5,24.85547715907078,0.046913023384988935,26
32.5,15.991264905266444,0.03018242537269253,26
37.5,12.914440078869902,0.024375127685004452,26
42.5,6.046704052111885,0.011412742824585433,26
47.5,7.828606931884802,0.014775963370848773,26
52.5,7.050104473992631,0.013306592906599269,26
57.5,5.942435030706747,0.01121594213521609,26
62.5,4.158612107657902,0.007849097637799958,26
67.5,4.43682648176599,0.00837420835504924,26
72.5,3.745971638453815,0.007070266804761634,26
77.5,4.518308875636434,0.008528000834052765,26
82.5,2.1257672804783194,0.004012241225621757,26
87.5,0.9574650812891579,0.0018071502494747453,26
92.5,0.19148221026402432,3.61409654316263e-4,26
97.5,0.7137666412205105,0.0013471860112242015,26
2.5,220.50300634674275,0.4137931192527334,27
7.5,49.27154745596162,0.09246235527578607,27
